yyyy_mm,country,crop,rainfall_mm,temp_c,price_usd
2006-09,Brazil,Rice,43.78,21.07,324.28
2006-10,Brazil,Rice,40.18,20.63,330.83
2006-11,Brazil,Rice,96.99,19.95,325.26
2006-12,Brazil,Rice,157.1,21.44,322.16
2007-01,Brazil,Rice,72.45,26.37,319.2
2007-02,Brazil,Rice,205.17,25.86,324.06
2007-03,Brazil,Rice,159.19,30.97,324.93
2007-04,Brazil,Rice,122.49,28.09,325.49
2007-05,Brazil,Rice,140.39,28.75,328.7
2007-06,Brazil,Rice,236.93,28.47,325.13
2007-07,Brazil,Rice,60.59,25.0,333.31
2007-08,Brazil,Rice,73.91,21.18,333.3
2007-09,Brazil,Rice,143.85,21.1,328.16
2007-10,Brazil,Rice,101.82,20.07,326.79
2007-11,Brazil,Rice,56.66,20.45,334.18
2007-12,Brazil,Rice,158.74,21.88,331.63
2008-01,Brazil,Rice,180.61,24.97,337.32
2008-02,Brazil,Rice,166.07,26.92,333.57
2008-03,Brazil,Rice,133.16,31.76,328.98
2008-04,Brazil,Rice,146.08,29.76,332.94
2008-05,Brazil,Rice,178.01,28.96,327.69
2008-06,Brazil,Rice,83.9,26.96,332.63
2008-07,Brazil,Rice,196.39,26.78,334.74
2008-08,Brazil,Rice,195.51,20.86,329.5
2008-09,Brazil,Rice,,21.03,329.07
2008-10,Brazil,Rice,108.81,19.76,325.77
2008-11,Brazil,Rice,155.52,19.25,327.87
2008-12,Brazil,Rice,208.28,21.68,339.19
2009-01,Brazil,Rice,207.85,25.32,
2009-02,Brazil,Rice,62.72,26.64,340.17
2009-03,Brazil,Rice,148.0,29.59,340.32
2009-04,Brazil,Rice,194.03,31.73,340.46
2009-05,Brazil,Rice,139.06,29.5,
2009-06,Brazil,Rice,238.64,26.05,334.33
2009-07,Brazil,Rice,211.47,24.15,336.34
2009-08,Brazil,Rice,69.7,22.21,334.61
2009-09,Brazil,Rice,88.11,20.32,329.18
2009-10,Brazil,Rice,53.52,20.15,335.26
2009-11,Brazil,Rice,86.47,20.98,335.86
2009-12,Brazil,Rice,,24.23,334.49
2010-01,Brazil,Rice,177.71,25.0,342.53
2010-02,Brazil,Rice,105.08,26.35,331.51
2010-03,Brazil,Rice,32.94,30.48,339.15
2010-04,Brazil,Rice,88.77,31.26,333.87
2010-05,Brazil,Rice,112.36,29.56,335.14
2010-06,Brazil,Rice,116.72,27.25,331.61
2010-07,Brazil,Rice,139.36,25.62,326.07
2010-08,Brazil,Rice,56.51,22.29,333.95
2010-09,Brazil,Rice,35.67,18.61,345.09
2010-10,Brazil,Rice,44.53,20.56,343.76
2010-11,Brazil,Rice,40.44,21.56,345.78
2010-12,Brazil,Rice,82.78,23.94,346.12
2011-01,Brazil,Rice,100.14,24.27,356.5
2011-02,Brazil,Rice,183.95,27.73,343.82
2011-03,Brazil,Rice,,29.58,346.09
2011-04,Brazil,Rice,151.12,30.09,341.72
2011-05,Brazil,Rice,136.52,29.44,327.59
2011-06,Brazil,Rice,189.94,27.54,325.42
2011-07,Brazil,Rice,122.29,25.21,336.51
2011-08,Brazil,Rice,163.03,23.24,332.58
2011-09,Brazil,Rice,38.61,21.89,337.32
2011-10,Brazil,Rice,88.53,19.24,344.51
2011-11,Brazil,Rice,67.43,20.5,344.44
2011-12,Brazil,Rice,49.2,22.08,345.16
2012-01,Brazil,Rice,126.62,24.43,334.86
2012-02,Brazil,Rice,,25.88,330.56
2012-03,Brazil,Rice,121.13,29.35,336.01
2012-04,Brazil,Rice,162.63,30.48,336.37
2012-05,Brazil,Rice,98.16,29.18,338.57
2012-06,Brazil,Rice,76.54,27.49,339.37
2012-07,Brazil,Rice,90.64,25.42,352.53
2012-08,Brazil,Rice,88.0,23.91,349.94
2012-09,Brazil,Rice,75.95,20.25,359.57
2012-10,Brazil,Rice,79.7,18.83,360.38
2012-11,Brazil,Rice,13.81,20.58,370.54
2012-12,Brazil,Rice,79.2,24.38,363.19
2013-01,Brazil,Rice,155.09,23.84,364.3
2013-02,Brazil,Rice,81.59,28.15,361.94
2013-03,Brazil,Rice,146.02,30.49,362.77
2013-04,Brazil,Rice,183.64,27.63,370.11
2013-05,Brazil,Rice,124.66,29.74,372.38
2013-06,Brazil,Rice,166.58,28.1,379.7
2013-07,Brazil,Rice,53.94,24.73,375.68
2013-08,Brazil,Rice,154.92,21.85,370.74
2013-09,Brazil,Rice,114.52,20.08,370.84
2013-10,Brazil,Rice,93.78,19.67,370.61
2013-11,Brazil,Rice,152.47,20.37,369.49
2013-12,Brazil,Rice,94.03,22.01,363.74
2014-01,Brazil,Rice,99.11,24.66,370.93
2014-02,Brazil,Rice,218.13,28.69,368.76
2014-03,Brazil,Rice,255.81,28.12,377.31
2014-04,Brazil,Rice,134.33,28.25,377.39
2014-05,Brazil,Rice,158.09,30.54,381.28
2014-06,Brazil,Rice,201.75,27.31,384.63
2014-07,Brazil,Rice,126.09,24.61,379.68
2014-08,Brazil,Rice,140.23,22.39,381.88
2014-09,Brazil,Rice,135.25,20.88,393.45
2014-10,Brazil,Rice,62.88,19.48,394.96
2014-11,Brazil,Rice,117.19,21.18,400.37
2014-12,Brazil,Rice,110.19,21.54,404.53
2015-01,Brazil,Rice,69.16,24.7,406.37
2015-02,Brazil,Rice,100.02,25.29,407.49
2015-03,Brazil,Rice,131.15,30.5,410.78
2015-04,Brazil,Rice,215.43,29.82,415.36
2015-05,Brazil,Rice,211.84,30.0,407.24
2015-06,Brazil,Rice,187.0,27.98,408.73
2015-07,Brazil,Rice,152.01,25.55,407.62
2015-08,Brazil,Rice,131.14,22.49,405.27
2015-09,Brazil,Rice,110.1,21.06,413.05
2015-10,Brazil,Rice,111.38,19.04,408.65
2015-11,Brazil,Rice,119.99,19.5,400.28
2015-12,Brazil,Rice,40.28,22.4,405.06
2016-01,Brazil,Rice,90.49,24.32,396.53
2016-02,Brazil,Rice,98.05,28.93,384.97
2016-03,Brazil,Rice,219.13,29.71,390.42
2016-04,Brazil,Rice,251.71,29.28,391.37
2016-05,Brazil,Rice,55.32,29.06,394.2
2016-06,Brazil,Rice,227.74,27.63,391.55
2016-07,Brazil,Rice,134.34,24.93,383.24
2016-08,Brazil,Rice,161.14,22.77,376.13
2016-09,Brazil,Rice,121.55,20.74,374.5
2016-10,Brazil,Rice,163.02,18.61,366.86
2016-11,Brazil,Rice,106.71,18.52,368.7
2016-12,Brazil,Rice,42.33,22.13,365.93
2017-01,Brazil,Rice,124.72,25.56,367.04
2017-02,Brazil,Rice,175.28,27.14,367.97
2017-03,Brazil,Rice,152.98,30.57,370.29
2017-04,Brazil,Rice,201.89,29.95,373.29
2017-05,Brazil,Rice,160.49,30.69,371.22
2017-06,Brazil,Rice,119.72,28.65,372.33
2017-07,Brazil,Rice,75.7,26.05,373.74
2017-08,Brazil,Rice,90.91,21.3,359.17
2017-09,Brazil,Rice,106.45,20.69,363.05
2017-10,Brazil,Rice,0.0,21.22,363.95
2017-11,Brazil,Rice,57.22,20.94,367.33
2017-12,Brazil,Rice,,23.05,359.61
2018-01,Brazil,Rice,99.15,23.61,357.72
2018-02,Brazil,Rice,209.37,29.42,351.17
2018-03,Brazil,Rice,104.47,28.54,355.64
2018-04,Brazil,Rice,204.16,28.01,347.21
2018-05,Brazil,Rice,306.22,28.98,341.63
2018-06,Brazil,Rice,222.18,25.05,344.84
2018-07,Brazil,Rice,136.68,23.91,341.06
2018-08,Brazil,Rice,153.42,25.06,335.49
2018-09,Brazil,Rice,27.74,20.29,340.93
2018-10,Brazil,Rice,12.33,18.57,346.62
2018-11,Brazil,Rice,97.66,20.7,350.95
2018-12,Brazil,Rice,130.43,21.6,356.04
2019-01,Brazil,Rice,184.72,25.86,354.66
2019-02,Brazil,Rice,121.06,26.61,353.43
2019-03,Brazil,Rice,173.44,29.6,349.54
2019-04,Brazil,Rice,176.96,28.85,350.55
2019-05,Brazil,Rice,157.21,31.93,347.38
2019-06,Brazil,Rice,145.88,28.0,344.78
2019-07,Brazil,Rice,87.26,24.85,348.38
2019-08,Brazil,Rice,124.49,22.21,355.49
2019-09,Brazil,Rice,105.98,20.12,357.88
2019-10,Brazil,Rice,69.0,19.24,368.64
2019-11,Brazil,Rice,129.51,19.88,364.41
2019-12,Brazil,Rice,161.89,24.18,353.38
2020-01,Brazil,Rice,163.87,24.45,357.67
2020-02,Brazil,Rice,97.38,25.37,353.04
2020-03,Brazil,Rice,168.76,28.16,
2020-04,Brazil,Rice,123.43,30.93,340.78
2020-05,Brazil,Rice,168.6,29.08,335.38
2020-06,Brazil,Rice,104.12,27.37,326.37
2020-07,Brazil,Rice,193.86,26.17,323.76
2020-08,Brazil,Rice,149.67,21.72,321.39
2020-09,Brazil,Rice,153.87,21.3,321.93
2020-10,Brazil,Rice,143.59,19.33,329.37
2020-11,Brazil,Rice,82.7,21.25,333.43
2020-12,Brazil,Rice,89.22,22.11,323.7
2021-01,Brazil,Rice,217.09,24.76,327.35
2021-02,Brazil,Rice,141.24,28.32,328.02
2021-03,Brazil,Rice,96.05,30.08,327.43
2021-04,Brazil,Rice,219.37,29.83,327.3
2021-05,Brazil,Rice,170.96,28.86,328.52
2021-06,Brazil,Rice,224.8,29.1,324.37
2021-07,Brazil,Rice,142.15,25.59,323.28
2021-08,Brazil,Rice,109.5,22.11,330.38
2021-09,Brazil,Rice,172.53,20.02,326.16
2021-10,Brazil,Rice,14.08,21.02,319.98
2021-11,Brazil,Rice,66.96,20.79,319.61
2021-12,Brazil,Rice,66.13,22.34,312.83
2022-01,Brazil,Rice,20.25,25.11,302.49
2022-02,Brazil,Rice,193.16,27.84,300.42
2022-03,Brazil,Rice,135.9,29.27,309.11
2022-04,Brazil,Rice,214.27,31.2,308.88
2022-05,Brazil,Rice,183.23,30.59,309.95
2022-06,Brazil,Rice,179.86,28.03,297.17
2022-07,Brazil,Rice,107.23,26.37,299.8
2022-08,Brazil,Rice,72.29,22.51,300.36
2022-09,Brazil,Rice,100.71,21.36,296.37
2022-10,Brazil,Rice,136.96,21.0,297.45
2022-11,Brazil,Rice,93.71,21.69,298.47
2022-12,Brazil,Rice,75.4,23.42,292.12
2023-01,Brazil,Rice,70.05,25.63,294.11
2023-02,Brazil,Rice,159.71,29.46,301.29
2023-03,Brazil,Rice,136.07,28.79,299.92
2023-04,Brazil,Rice,165.41,29.84,294.72
2023-05,Brazil,Rice,151.84,29.12,293.65
2023-06,Brazil,Rice,127.28,27.13,298.78
2023-07,Brazil,Rice,144.69,23.01,291.42
2023-08,Brazil,Rice,138.23,23.87,294.89
2023-09,Brazil,Rice,194.49,19.64,290.82
2023-10,Brazil,Rice,128.9,20.17,292.28
2023-11,Brazil,Rice,,19.25,288.89
2023-12,Brazil,Rice,69.57,23.12,285.49
2024-01,Brazil,Rice,49.95,24.21,294.63
2024-02,Brazil,Rice,148.78,26.36,286.17
2024-03,Brazil,Rice,206.68,29.52,289.09
2024-04,Brazil,Rice,204.06,29.3,299.47
2024-05,Brazil,Rice,224.34,28.76,303.59
2024-06,Brazil,Rice,22.67,27.67,295.6
2024-07,Brazil,Rice,192.65,25.8,287.91
2024-08,Brazil,Rice,127.27,21.68,283.4
2024-09,Brazil,Rice,19.02,19.68,284.35
2024-10,Brazil,Rice,127.18,20.02,285.7
2024-11,Brazil,Rice,104.7,21.21,278.07
2024-12,Brazil,Rice,129.56,23.96,272.84
2000-01,China,Rice,55.31,21.13,445.57
2000-02,China,Rice,90.78,20.14,444.81
2000-03,China,Rice,67.95,24.39,441.9
2000-04,China,Rice,35.94,19.28,430.76
2000-05,China,Rice,73.23,16.25,438.39
2000-06,China,Rice,102.93,14.29,436.93
2000-07,China,Rice,83.79,17.06,432.53
2000-08,China,Rice,60.58,20.74,425.76
2000-09,China,Rice,83.25,13.32,430.39
2000-10,China,Rice,41.87,9.5,422.6
2000-11,China,Rice,53.78,10.91,423.4
2000-12,China,Rice,42.71,13.37,419.9
2001-01,China,Rice,,24.11,416.75
2001-02,China,Rice,90.7,23.43,410.13
2001-03,China,Rice,68.69,21.37,406.4
2001-04,China,Rice,38.88,21.44,406.46
2001-05,China,Rice,126.86,21.53,407.87
2001-06,China,Rice,54.46,20.48,403.15
2001-07,China,Rice,72.52,14.35,402.61
2001-08,China,Rice,141.84,10.12,407.94
2001-09,China,Rice,79.87,15.8,397.96
2001-10,China,Rice,105.39,11.09,397.93
2001-11,China,Rice,32.98,15.46,392.22
2001-12,China,Rice,96.98,20.08,385.91
2002-01,China,Rice,70.93,18.08,387.47
2002-02,China,Rice,93.31,19.93,384.2
2002-03,China,Rice,158.92,33.13,376.9
2002-04,China,Rice,81.25,21.83,384.84
2002-05,China,Rice,88.86,15.97,390.37
2002-06,China,Rice,48.89,17.38,378.77
2002-07,China,Rice,101.1,22.21,369.92
2002-08,China,Rice,39.88,8.32,
2002-09,China,Rice,87.61,8.66,371.78
2002-10,China,Rice,0.0,15.43,380.78
2002-11,China,Rice,71.02,10.58,384.48
2002-12,China,Rice,36.97,13.06,386.27
2003-01,China,Rice,,20.29,
2003-02,China,Rice,80.03,15.63,383.09
2003-03,China,Rice,69.45,14.46,375.44
2003-04,China,Rice,77.47,15.44,383.27
2003-05,China,Rice,58.42,22.66,385.8
2003-06,China,Rice,109.82,19.54,380.85
2003-07,China,Rice,33.3,13.23,385.68
2003-08,China,Rice,50.15,8.86,399.13
2003-09,China,Rice,63.9,10.59,397.82
2003-10,China,Rice,105.47,15.47,401.13
2003-11,China,Rice,51.49,8.33,398.54
2003-12,China,Rice,51.01,10.85,399.05
2004-01,China,Rice,79.58,11.24,390.0
2004-02,China,Rice,7.93,17.03,390.0
2004-03,China,Rice,46.23,21.68,390.26
2004-04,China,Rice,77.86,29.46,401.06
2004-05,China,Rice,63.23,21.2,390.29
2004-06,China,Rice,24.47,18.29,388.6
2004-07,China,Rice,100.02,19.45,396.33
2004-08,China,Rice,,16.28,394.88
2004-09,China,Rice,56.72,9.36,393.85
2004-10,China,Rice,24.71,20.21,388.85
2004-11,China,Rice,54.59,11.57,383.26
2004-12,China,Rice,,14.45,372.3
2005-01,China,Rice,60.73,18.21,368.53
2005-02,China,Rice,96.06,19.88,362.59
2005-03,China,Rice,60.32,26.43,363.3
2005-04,China,Rice,94.41,18.64,358.57
2005-05,China,Rice,128.17,23.46,355.69
2005-06,China,Rice,123.62,19.16,352.98
2005-07,China,Rice,116.47,19.93,352.69
2005-08,China,Rice,69.49,12.64,349.52
2005-09,China,Rice,52.92,10.27,343.15
2005-10,China,Rice,33.29,13.93,343.67
2005-11,China,Rice,0.0,13.1,350.07
2005-12,China,Rice,12.43,10.22,350.84
2006-01,China,Rice,64.12,21.38,347.18
2006-02,China,Rice,76.71,21.43,346.44
2006-03,China,Rice,137.61,20.03,334.14
2006-04,China,Rice,137.02,19.13,333.3
2006-05,China,Rice,64.16,21.79,330.9
2006-06,China,Rice,109.14,21.14,325.3
2006-07,China,Rice,53.3,9.62,320.79
2006-08,China,Rice,83.39,15.0,318.33
2006-09,China,Rice,80.02,14.28,324.28
2006-10,China,Rice,92.47,1.59,330.83
2006-11,China,Rice,34.57,12.45,325.26
2006-12,China,Rice,95.0,16.28,
2007-01,China,Rice,4.45,18.32,319.2
2007-02,China,Rice,125.87,21.71,324.06
2007-03,China,Rice,87.31,19.02,324.93
2007-04,China,Rice,90.87,16.84,325.49
2007-05,China,Rice,16.88,13.13,328.7
2007-06,China,Rice,66.9,22.87,325.13
2007-07,China,Rice,117.44,18.81,333.31
2007-08,China,Rice,44.57,18.17,333.3
2007-09,China,Rice,76.78,8.77,328.16
2007-10,China,Rice,50.21,14.22,326.79
2007-11,China,Rice,,5.66,334.18
2007-12,China,Rice,66.2,10.02,331.63
2008-01,China,Rice,37.39,16.5,337.32
2008-02,China,Rice,82.48,21.15,333.57
2008-03,China,Rice,144.23,27.05,328.98
2008-04,China,Rice,108.42,20.04,
2008-05,China,Rice,84.11,16.87,327.69
2008-06,China,Rice,159.45,14.83,332.63
2008-07,China,Rice,110.57,13.25,334.74
2008-08,China,Rice,88.09,22.38,329.5
2008-09,China,Rice,62.92,14.7,329.07
2008-10,China,Rice,74.56,15.45,325.77
2008-11,China,Rice,78.51,10.71,327.87
2008-12,China,Rice,0.0,13.49,339.19
2009-01,China,Rice,83.82,18.8,336.97
2009-02,China,Rice,74.87,16.48,340.17
2009-03,China,Rice,70.69,19.16,340.32
2009-04,China,Rice,84.16,18.3,340.46
2009-05,China,Rice,33.73,18.54,339.47
2009-06,China,Rice,17.34,18.7,334.33
2009-07,China,Rice,113.63,12.71,336.34
2009-08,China,Rice,75.68,14.64,334.61
2009-09,China,Rice,0.0,12.81,329.18
2009-10,China,Rice,28.83,10.28,335.26
2009-11,China,Rice,82.63,8.36,335.86
2009-12,China,Rice,49.7,13.92,334.49
2010-01,China,Rice,113.58,13.98,342.53
2010-02,China,Rice,117.24,18.69,331.51
2010-03,China,Rice,40.7,24.72,339.15
2010-04,China,Rice,85.98,15.99,333.87
2010-05,China,Rice,72.5,29.02,335.14
2010-06,China,Rice,31.88,18.21,331.61
2010-07,China,Rice,19.1,17.65,326.07
2010-08,China,Rice,31.29,10.49,333.95
2010-09,China,Rice,29.38,16.24,345.09
2010-10,China,Rice,58.91,10.5,343.76
2010-11,China,Rice,88.36,10.09,345.78
2010-12,China,Rice,77.48,11.2,346.12
2011-01,China,Rice,96.26,14.93,356.5
2011-02,China,Rice,71.17,20.17,343.82
2011-03,China,Rice,109.29,21.02,346.09
2011-04,China,Rice,85.81,20.84,341.72
2011-05,China,Rice,72.74,17.48,327.59
2011-06,China,Rice,146.9,15.42,325.42
2011-07,China,Rice,0.0,14.16,336.51
2011-08,China,Rice,0.0,15.34,332.58
2011-09,China,Rice,65.21,14.32,337.32
2011-10,China,Rice,39.73,14.19,344.51
2011-11,China,Rice,1.52,11.66,344.44
2011-12,China,Rice,22.59,15.03,345.16
2012-01,China,Rice,37.65,15.33,334.86
2012-02,China,Rice,111.73,11.53,330.56
2012-03,China,Rice,130.62,19.47,336.01
2012-04,China,Rice,148.38,19.5,336.37
2012-05,China,Rice,32.57,16.17,338.57
2012-06,China,Rice,32.65,16.23,339.37
2012-07,China,Rice,19.75,16.54,352.53
2012-08,China,Rice,104.61,8.97,349.94
2012-09,China,Rice,66.42,8.83,359.57
2012-10,China,Rice,51.81,17.19,360.38
2012-11,China,Rice,59.85,5.26,370.54
2012-12,China,Rice,57.51,12.77,363.19
2013-01,China,Rice,30.76,11.33,364.3
2013-02,China,Rice,98.46,15.49,361.94
2013-03,China,Rice,81.67,19.54,362.77
2013-04,China,Rice,48.99,17.05,370.11
2013-05,China,Rice,108.29,22.63,372.38
2013-06,China,Rice,65.6,23.9,379.7
2013-07,China,Rice,77.96,19.37,375.68
2013-08,China,Rice,55.13,17.6,370.74
2013-09,China,Rice,83.01,6.15,370.84
2013-10,China,Rice,56.71,10.03,370.61
2013-11,China,Rice,20.88,13.54,369.49
2013-12,China,Rice,70.77,16.98,363.74
2014-01,China,Rice,82.41,23.01,370.93
2014-02,China,Rice,98.4,22.78,368.76
2014-03,China,Rice,124.44,23.92,377.31
2014-04,China,Rice,69.44,31.53,377.39
2014-05,China,Rice,111.56,20.72,381.28
2014-06,China,Rice,20.13,17.34,384.63
2014-07,China,Rice,65.8,16.71,379.68
2014-08,China,Rice,49.89,9.84,381.88
2014-09,China,Rice,102.49,11.94,393.45
2014-10,China,Rice,43.53,4.09,394.96
2014-11,China,Rice,73.09,9.55,400.37
2014-12,China,Rice,0.0,13.04,404.53
2015-01,China,Rice,57.69,19.8,406.37
2015-02,China,Rice,50.88,22.94,407.49
2015-03,China,Rice,174.83,16.48,410.78
2015-04,China,Rice,67.66,29.3,415.36
2015-05,China,Rice,90.75,20.92,407.24
2015-06,China,Rice,84.93,19.46,408.73
2015-07,China,Rice,14.37,9.53,407.62
2015-08,China,Rice,41.09,11.02,405.27
2015-09,China,Rice,65.98,15.87,413.05
2015-10,China,Rice,52.0,11.68,408.65
2015-11,China,Rice,0.0,12.1,400.28
2015-12,China,Rice,39.66,14.41,405.06
2016-01,China,Rice,105.73,10.23,396.53
2016-02,China,Rice,101.09,18.11,384.97
2016-03,China,Rice,130.82,25.96,390.42
2016-04,China,Rice,56.5,25.35,391.37
2016-05,China,Rice,133.02,19.83,394.2
2016-06,China,Rice,78.95,24.75,391.55
2016-07,China,Rice,125.73,10.96,383.24
2016-08,China,Rice,59.62,9.61,376.13
2016-09,China,Rice,0.0,19.12,374.5
2016-10,China,Rice,78.72,13.31,366.86
2016-11,China,Rice,36.29,10.51,368.7
2016-12,China,Rice,46.33,13.28,365.93
2017-01,China,Rice,19.14,12.77,
2017-02,China,Rice,137.28,19.61,367.97
2017-03,China,Rice,69.95,21.12,370.29
2017-04,China,Rice,146.13,21.08,373.29
2017-05,China,Rice,73.09,15.69,371.22
2017-06,China,Rice,48.03,19.56,372.33
2017-07,China,Rice,116.18,13.88,373.74
2017-08,China,Rice,56.93,9.56,359.17
2017-09,China,Rice,49.59,16.74,363.05
2017-10,China,Rice,4.14,19.68,363.95
2017-11,China,Rice,35.8,19.44,367.33
2017-12,China,Rice,74.5,16.1,359.61
2018-01,China,Rice,24.53,14.94,357.72
2018-02,China,Rice,61.63,18.22,351.17
2018-03,China,Rice,73.47,21.95,355.64
2018-04,China,Rice,93.33,19.32,347.21
2018-05,China,Rice,139.97,25.61,341.63
2018-06,China,Rice,70.0,10.36,344.84
2018-07,China,Rice,45.83,14.82,341.06
2018-08,China,Rice,155.62,16.7,335.49
2018-09,China,Rice,36.65,8.29,340.93
2018-10,China,Rice,42.33,10.04,346.62
2018-11,China,Rice,,14.04,350.95
2018-12,China,Rice,49.81,19.57,356.04
2019-01,China,Rice,72.72,10.82,354.66
2019-02,China,Rice,112.73,13.03,353.43
2019-03,China,Rice,102.33,16.55,349.54
2019-04,China,Rice,128.7,14.85,350.55
2019-05,China,Rice,124.73,14.46,347.38
2019-06,China,Rice,87.8,14.61,344.78
2019-07,China,Rice,83.17,20.93,348.38
2019-08,China,Rice,98.31,12.25,355.49
2019-09,China,Rice,12.92,11.8,357.88
2019-10,China,Rice,136.44,7.18,368.64
2019-11,China,Rice,33.87,14.2,364.41
2019-12,China,Rice,47.22,21.0,353.38
2020-01,China,Rice,27.58,12.45,357.67
2020-02,China,Rice,39.12,25.4,353.04
2020-03,China,Rice,122.28,21.79,351.4
2020-04,China,Rice,170.46,21.07,340.78
2020-05,China,Rice,68.33,21.93,335.38
2020-06,China,Rice,92.66,20.06,
2020-07,China,Rice,77.71,23.43,323.76
2020-08,China,Rice,94.51,15.58,321.39
2020-09,China,Rice,129.47,13.83,321.93
2020-10,China,Rice,102.23,9.31,329.37
2020-11,China,Rice,43.46,15.03,333.43
2020-12,China,Rice,78.01,9.67,323.7
2021-01,China,Rice,91.98,16.44,327.35
2021-02,China,Rice,,30.03,328.02
2021-03,China,Rice,49.83,10.31,327.43
2021-04,China,Rice,63.04,21.93,327.3
2021-05,China,Rice,128.37,21.42,328.52
2021-06,China,Rice,,17.59,324.37
2021-07,China,Rice,62.74,15.18,323.28
2021-08,China,Rice,68.64,13.87,330.38
2021-09,China,Rice,93.72,10.66,326.16
2021-10,China,Rice,0.0,11.89,319.98
2021-11,China,Rice,36.19,9.72,319.61
2021-12,China,Rice,130.13,21.59,312.83
2022-01,China,Rice,80.48,14.99,302.49
2022-02,China,Rice,40.98,20.78,300.42
2022-03,China,Rice,92.29,17.65,309.11
2022-04,China,Rice,126.75,24.73,308.88
2022-05,China,Rice,0.0,23.26,309.95
2022-06,China,Rice,86.67,20.18,297.17
2022-07,China,Rice,,11.89,299.8
2022-08,China,Rice,2.03,10.49,300.36
2022-09,China,Rice,54.68,18.41,296.37
2022-10,China,Rice,44.22,7.95,297.45
2022-11,China,Rice,50.97,14.23,298.47
2022-12,China,Rice,47.31,9.72,292.12
2023-01,China,Rice,34.25,20.03,294.11
2023-02,China,Rice,29.58,15.75,301.29
2023-03,China,Rice,64.01,16.48,299.92
2023-04,China,Rice,121.07,18.15,294.72
2023-05,China,Rice,96.34,18.11,293.65
2023-06,China,Rice,,20.12,298.78
2023-07,China,Rice,33.61,16.28,291.42
2023-08,China,Rice,46.41,9.12,294.89
2023-09,China,Rice,77.61,11.56,290.82
2023-10,China,Rice,66.67,6.43,292.28
2023-11,China,Rice,35.11,14.24,288.89
2023-12,China,Rice,0.0,16.81,285.49
2024-01,China,Rice,46.38,15.9,294.63
2024-02,China,Rice,63.61,19.59,286.17
2024-03,China,Rice,56.44,27.34,289.09
2024-04,China,Rice,76.54,20.37,299.47
2024-05,China,Rice,116.77,16.55,303.59
2024-06,China,Rice,79.19,20.82,295.6
2024-07,China,Rice,104.64,11.47,287.91
2024-08,China,Rice,6.71,12.66,283.4
2024-09,China,Rice,41.14,9.27,284.35
2024-10,China,Rice,0.0,8.19,285.7
2024-11,China,Rice,36.88,10.67,278.07
2024-12,China,Rice,22.9,17.1,272.84
2000-01,Ukraine,Rice,14.57,12.33,445.57
2000-02,Ukraine,Rice,65.78,12.44,444.81
2000-03,Ukraine,Rice,45.35,13.43,441.9
2000-04,Ukraine,Rice,66.03,12.05,430.76
2000-05,Ukraine,Rice,74.44,9.16,438.39
2000-06,Ukraine,Rice,58.31,18.58,436.93
2000-07,Ukraine,Rice,60.98,16.79,432.53
2000-08,Ukraine,Rice,0.0,3.0,425.76
2000-09,Ukraine,Rice,23.45,0.89,430.39
2000-10,Ukraine,Rice,53.56,3.49,422.6
2000-11,Ukraine,Rice,43.49,7.15,423.4
2000-12,Ukraine,Rice,75.22,6.71,419.9
2001-01,Ukraine,Rice,79.09,12.16,416.75
2001-02,Ukraine,Rice,57.74,12.29,410.13
2001-03,Ukraine,Rice,51.65,13.83,406.4
2001-04,Ukraine,Rice,39.33,25.46,406.46
2001-05,Ukraine,Rice,47.18,12.05,407.87
2001-06,Ukraine,Rice,43.59,19.61,403.15
2001-07,Ukraine,Rice,33.14,16.27,402.61
2001-08,Ukraine,Rice,19.88,9.68,407.94
2001-09,Ukraine,Rice,41.34,-2.68,397.96
2001-10,Ukraine,Rice,65.43,5.13,397.93
2001-11,Ukraine,Rice,51.97,3.44,392.22
2001-12,Ukraine,Rice,31.8,7.59,385.91
2002-01,Ukraine,Rice,65.28,5.39,387.47
2002-02,Ukraine,Rice,58.68,15.78,384.2
2002-03,Ukraine,Rice,55.88,18.6,376.9
2002-04,Ukraine,Rice,56.44,20.07,384.84
2002-05,Ukraine,Rice,52.69,12.67,390.37
2002-06,Ukraine,Rice,64.77,7.91,378.77
2002-07,Ukraine,Rice,47.79,11.52,
2002-08,Ukraine,Rice,23.68,15.11,373.49
2002-09,Ukraine,Rice,17.77,5.97,371.78
2002-10,Ukraine,Rice,37.62,6.96,380.78
2002-11,Ukraine,Rice,41.88,4.65,384.48
2002-12,Ukraine,Rice,31.99,5.32,386.27
2003-01,Ukraine,Rice,22.36,12.85,380.14
2003-02,Ukraine,Rice,76.77,12.04,383.09
2003-03,Ukraine,Rice,77.46,16.08,375.44
2003-04,Ukraine,Rice,18.75,17.2,383.27
2003-05,Ukraine,Rice,83.48,15.84,385.8
2003-06,Ukraine,Rice,47.57,14.92,380.85
2003-07,Ukraine,Rice,48.8,6.3,385.68
2003-08,Ukraine,Rice,61.01,3.54,399.13
2003-09,Ukraine,Rice,66.36,5.49,397.82
2003-10,Ukraine,Rice,51.56,4.92,401.13
2003-11,Ukraine,Rice,38.13,3.41,398.54
2003-12,Ukraine,Rice,10.74,8.54,399.05
2004-01,Ukraine,Rice,4.48,13.94,390.0
2004-02,Ukraine,Rice,69.31,17.65,390.0
2004-03,Ukraine,Rice,83.53,20.45,390.26
2004-04,Ukraine,Rice,42.21,9.3,401.06
